UserId|Address|TotalQuantity|TotalValue|StDevQuantity|StDevValue|AvgTimeDelta|Recency|UniqueTransactionId|UniqueItemId|UniqueLocation|UniqueProductCategory|TotalQuantityperUniqueTransactionId|TotalQuantityperUniqueItemId|TotalQuantityperUniqueLocation|TotalQuantityperUniqueProductCategory|TotalValueperUniqueTransactionId|TotalValueperUniqueItemId|TotalValueperUniqueLocation|TotalValueperUniqueProductCategory|PredictedResult
18049686|D059|28.0|1695.56005859375|1.840000033378601|100.75|1.0|7.0|3.0|11.0|1.0|5.0|7.0|2.3299999237060547|14.0|4.670000076293945|423.8900146484375|141.3000030517578|847.780029296875|282.5899963378906|1
85021017|D049|22.0|2262.0|0.5899999737739563|134.6999969482422|0.0|32.0|2.0|16.0|2.0|4.0|7.329999923706055|1.2899999618530273|7.329999923706055|4.400000095367432|754.0|133.05999755859375|754.0|452.3999938964844|1
13203370|D021|149.0|36913.41015625|1.5099999904632568|682.8800048828125|0.0|22.0|3.0|75.0|1.0|11.0|37.25|1.9600000381469727|74.5|12.420000076293945|9228.349609375|485.70001220703125|18456.69921875|3076.1201171875|0
12144927|D055|330.0|54913.01953125|1.7999999523162842|455.30999755859375|0.0|0.0|6.0|156.0|3.0|11.0|47.13999938964844|2.0999999046325684|82.5|27.5|7844.72021484375|349.760009765625|13728.259765625|4576.080078125|0
13154440|D007|3.0|335.0|0.0|78.16000366210938|0.0|59.0|2.0|3.0|1.0|3.0|1.0|0.75|1.5|0.75|111.66999816894531|83.75|167.5|83.75|1
13206329|D065|18.0|3760.0|0.5600000023841858|281.55999755859375|0.0|53.0|1.0|15.0|1.0|6.0|9.0|1.1200000047683716|9.0|2.569999933242798|1880.0|235.0|1880.0|537.1400146484375|1
13269229|S003|7.0|400.0|0.4099999964237213|51.150001525878906|0.0|44.0|1.0|6.0|1.0|1.0|3.5|1.0|3.5|3.5|200.0|57.13999938964844|200.0|200.0|1
13163549|D062|17.0|813.3699951171875|1.059999942779541|50.439998626708984|1.0|16.0|2.0|16.0|1.0|7.0|5.670000076293945|1.0|8.5|2.119999885559082|271.1199951171875|47.849998474121094|406.67999267578125|101.66999816894531|1
13252878|D058|25.0|4744.18017578125|0.28999999165534973|232.8800048828125|0.0|9.0|1.0|25.0|1.0|9.0|12.5|0.9599999785423279|12.5|2.5|2372.090087890625|182.47000122070312|2372.090087890625|474.4200134277344|1
13103942|D043|85.0|11322.0|0.6700000166893005|174.6300048828125|0.0|49.0|3.0|60.0|1.0|9.0|21.25|1.3899999856948853|42.5|8.5|2830.5|185.61000061035156|5661.0|1132.199951171875|0
13028565|D055|40.0|3063.85009765625|1.1699999570846558|116.13999938964844|1.0|18.0|7.0|22.0|1.0|7.0|5.0|1.7400000095367432|20.0|5.0|382.9800109863281|133.2100067138672|1531.9200439453125|382.9800109863281|0
25028408|D006|61.0|7937.0|1.9800000190734863|427.82000732421875|1.0|5.0|8.0|31.0|2.0|8.0|6.78000020980835|1.909999966621399|20.329999923706055|6.78000020980835|881.8900146484375|248.02999877929688|2645.669921875|881.8900146484375|0
13096813|D017|111.0|1270.0|18.399999618530273|72.30000305175781|4.0|1.0|5.0|11.0|1.0|4.0|18.5|9.25|55.5|22.200000762939453|211.6699981689453|105.83000183105469|635.0|254.0|1
13109586|D007|135.0|15320.9697265625|4.789999961853027|174.19000244140625|0.0|5.0|9.0|70.0|1.0|9.0|13.5|1.899999976158142|67.5|13.5|1532.0999755859375|215.7899932861328|7660.47998046875|1532.0999755859375|0
18007419|D026|55.0|8368.9296875|0.28999999165534973|134.16000366210938|0.0|5.0|12.0|47.0|1.0|9.0|4.230000019073486|1.149999976158142|27.5|5.5|643.760009765625|174.35000610351562|4184.4599609375|836.8900146484375|0
99045847|D019|1.0|115.0|0.0|0.0|0.0|49.0|1.0|1.0|1.0|1.0|0.5|0.5|0.5|0.5|57.5|57.5|57.5|57.5|1
35016744|D033|77.0|11241.2802734375|5.300000190734863|515.5800170898438|2.0|8.0|8.0|28.0|2.0|8.0|8.5600004196167|2.6600000858306885|25.670000076293945|8.5600004196167|1249.030029296875|387.6300048828125|3747.090087890625|1249.030029296875|0
13285002|D014|22.0|5176.25|0.4699999988079071|306.8399963378906|1.0|8.0|5.0|20.0|1.0|5.0|3.6700000762939453|1.0499999523162842|11.0|3.6700000762939453|862.7100219726562|246.49000549316406|2588.1201171875|862.7100219726562|0
13183940|D049|22.0|2248.60009765625|1.909999966621399|165.57000732421875|2.0|34.0|3.0|13.0|1.0|6.0|5.5|1.5700000524520874|11.0|3.140000104904175|562.1500244140625|160.61000061035156|1124.300048828125|321.2300109863281|1
13046695|S006|10.0|1696.219970703125|0.7099999785423279|193.35000610351562|0.0|26.0|1.0|8.0|1.0|6.0|5.0|1.1100000143051147|5.0|1.4299999475479126|848.1099853515625|188.47000122070312|848.1099853515625|242.32000732421875|1
13126145|D058|68.0|7637.669921875|1.2400000095367432|439.1499938964844|0.0|36.0|7.0|43.0|1.0|8.0|8.5|1.5499999523162842|34.0|7.559999942779541|954.7100219726562|173.5800018310547|3818.840087890625|848.6300048828125|0
13118903|D063|69.0|7213.740234375|0.49000000953674316|146.77000427246094|0.0|2.0|4.0|53.0|1.0|10.0|13.800000190734863|1.2799999713897705|34.5|6.269999980926514|1442.75|133.58999633789062|3606.8701171875|655.7899780273438|0
77031032|D027|5.0|1090.0|0.0|95.55999755859375|0.0|26.0|1.0|5.0|1.0|3.0|2.5|0.8299999833106995|2.5|1.25|545.0|181.6699981689453|545.0|272.5|1
13231016|D047|14.0|915.5|0.38999998569488525|85.75|0.0|29.0|2.0|12.0|1.0|6.0|4.670000076293945|1.0800000429153442|7.0|2.0|305.1700134277344|70.41999816894531|457.75|130.7899932861328|1
13123116|D029|32.0|8976.599609375|1.659999966621399|910.27001953125|2.0|16.0|2.0|16.0|1.0|5.0|10.670000076293945|1.8799999952316284|16.0|5.329999923706055|2992.199951171875|528.0399780273438|4488.2998046875|1496.0999755859375|1
13112975|D063|28.0|3700.280029296875|0.1899999976158142|180.5500030517578|0.0|2.0|2.0|26.0|1.0|7.0|9.329999923706055|1.0399999618530273|14.0|3.5|1233.4300537109375|137.0500030517578|1850.1400146484375|462.5400085449219|1
10016159|D027|185.0|19825.759765625|2.119999885559082|343.4200134277344|0.0|0.0|23.0|81.0|1.0|11.0|7.710000038146973|2.259999990463257|92.5|15.420000076293945|826.0700073242188|241.77999877929688|9912.8798828125|1652.1500244140625|0
13065161|D006|45.0|5743.5498046875|1.0099999904632568|279.7300109863281|1.0|17.0|3.0|30.0|3.0|7.0|11.25|1.4500000476837158|11.25|5.619999885559082|1435.8900146484375|185.27999877929688|1435.8900146484375|717.9400024414062|0
13279836|D062|154.0|30472.859375|0.5600000023841858|225.25|0.0|12.0|6.0|129.0|1.0|15.0|22.0|1.1799999475479126|77.0|9.619999885559082|4353.27001953125|234.41000366210938|15236.4296875|1904.550048828125|0
77038397|D026|17.0|1042.0|0.6899999976158142|113.86000061035156|0.0|50.0|1.0|11.0|1.0|6.0|8.5|1.4199999570846558|8.5|2.430000066757202|521.0|86.83000183105469|521.0|148.86000061035156|1
13083322|D062|56.0|9239.919921875|0.5899999737739563|278.7699890136719|1.0|0.0|9.0|48.0|1.0|8.0|5.599999904632568|1.1399999856948853|28.0|6.21999979019165|923.989990234375|188.57000732421875|4619.9599609375|1026.6600341796875|0
13138906|D071|14.0|2068.360107421875|0.38999998569488525|154.89999389648438|0.0|49.0|1.0|14.0|1.0|3.0|7.0|0.9300000071525574|7.0|3.5|1034.1800537109375|137.88999938964844|1034.1800537109375|517.0900268554688|1
13181545|S003|10.0|1431.199951171875|0.0|117.23999786376953|6.0|8.0|6.0|10.0|2.0|4.0|1.4299999475479126|0.9100000262260437|3.3299999237060547|2.0|204.4600067138672|130.11000061035156|477.07000732421875|286.239990234375|1
85045737|D043|43.0|5763.0|0.8399999737739563|199.3000030517578|1.0|6.0|7.0|30.0|4.0|7.0|5.380000114440918|1.3899999856948853|8.600000381469727|5.380000114440918|720.3800048828125|185.89999389648438|1152.5999755859375|720.3800048828125|0
13067739|D055|191.0|11383.990234375|4.769999980926514|145.6699981689453|0.0|2.0|11.0|68.0|3.0|10.0|15.920000076293945|2.7699999809265137|47.75|17.360000610351562|948.6699829101562|164.99000549316406|2846.0|1034.9100341796875|0
13250857|D068|35.0|3599.239990234375|0.4300000071525574|118.37999725341797|0.0|50.0|3.0|30.0|1.0|7.0|8.75|1.1299999952316284|17.5|4.380000114440918|899.8099975585938|116.0999984741211|1799.6199951171875|449.8999938964844|1
70023672|D016|169.0|6924.9501953125|8.09000015258789|176.77000427246094|1.0|0.0|4.0|34.0|1.0|6.0|33.79999923706055|4.829999923706055|84.5|24.139999389648438|1384.989990234375|197.86000061035156|3462.47998046875|989.280029296875|0
13110803|D014|35.0|2486.68994140625|2.259999990463257|111.06999969482422|1.0|2.0|6.0|19.0|1.0|5.0|5.0|1.75|17.5|5.829999923706055|355.239990234375|124.33000183105469|1243.3399658203125|414.45001220703125|1
77013241|S006|21.0|7236.7998046875|0.6499999761581421|265.6099853515625|1.0|6.0|5.0|17.0|1.0|4.0|3.5|1.1699999570846558|10.5|4.199999809265137|1206.1300048828125|402.0400085449219|3618.39990234375|1447.3599853515625|0
35127659|D060|54.0|8449.509765625|1.0700000524520874|214.94000244140625|1.0|2.0|7.0|35.0|1.0|11.0|6.75|1.5|27.0|4.5|1056.18994140625|234.7100067138672|4224.759765625|704.1300048828125|0
13186790|D068|93.0|8543.6796875|1.399999976158142|115.87000274658203|0.0|6.0|11.0|70.0|1.0|10.0|7.75|1.309999942779541|46.5|8.449999809265137|711.969970703125|120.33000183105469|4271.83984375|776.7000122070312|0
13274127|D027|32.0|2419.9599609375|5.079999923706055|208.25999450683594|1.0|49.0|2.0|8.0|1.0|2.0|10.670000076293945|3.559999942779541|16.0|10.670000076293945|806.6500244140625|268.8800048828125|1209.97998046875|806.6500244140625|1
13234855|D060|107.0|8185.4501953125|4.329999923706055|292.1199951171875|1.0|1.0|6.0|30.0|2.0|9.0|15.289999961853027|3.450000047683716|35.66999816894531|10.699999809265137|1169.3499755859375|264.04998779296875|2728.47998046875|818.5399780273438|0
13237630|D063|96.0|10293.3701171875|2.2100000381469727|178.94000244140625|0.0|0.0|8.0|60.0|4.0|10.0|10.670000076293945|1.5700000524520874|19.200000762939453|8.729999542236328|1143.7099609375|168.74000549316406|2058.669921875|935.760009765625|0
13033288|D021|154.0|19841.140625|2.950000047683716|295.3500061035156|0.0|1.0|20.0|71.0|1.0|10.0|7.329999923706055|2.140000104904175|77.0|14.0|944.8200073242188|275.57000732421875|9920.5703125|1803.739990234375|0
18082704|D045|94.0|11064.330078125|2.2799999713897705|231.72999572753906|0.0|9.0|10.0|49.0|1.0|11.0|8.550000190734863|1.8799999952316284|47.0|7.829999923706055|1005.8499755859375|221.2899932861328|5532.16015625|922.030029296875|0
13068378|D019|128.0|13421.669921875|1.8600000143051147|168.42999267578125|0.0|22.0|7.0|75.0|2.0|10.0|16.0|1.6799999475479126|42.66999816894531|11.640000343322754|1677.7099609375|176.60000610351562|4473.89013671875|1220.1500244140625|0
10017094|D043|13.0|3156.43994140625|0.4699999988079071|239.5500030517578|4.0|2.0|4.0|14.0|3.0|4.0|2.5999999046325684|0.8700000047683716|3.25|2.5999999046325684|631.2899780273438|210.42999267578125|789.1099853515625|631.2899780273438|0
35046162|D023|7.0|816.8099975585938|0.9800000190734863|125.97000122070312|3.0|3.0|2.0|6.0|1.0|3.0|2.3299999237060547|1.0|3.5|1.75|272.2699890136719|116.69000244140625|408.3999938964844|204.1999969482422|1
13011616|S006|152.0|22183.140625|1.149999976158142|238.66000366210938|0.0|1.0|22.0|58.0|1.0|8.0|6.610000133514404|2.5799999237060547|76.0|16.889999389648438|964.47998046875|375.989990234375|11091.5703125|2464.7900390625|0
99086081|D004|4.0|595.0|0.44999998807907104|90.58000183105469|2.0|50.0|2.0|5.0|1.0|3.0|1.3300000429153442|0.6700000166893005|2.0|1.0|198.3300018310547|99.16999816894531|297.5|148.75|1
13234164|D063|29.0|7663.97021484375|0.27000001072883606|446.32000732421875|2.0|9.0|4.0|29.0|1.0|12.0|5.800000190734863|0.9700000286102295|14.5|2.2300000190734863|1532.7900390625|255.47000122070312|3831.97998046875|589.5399780273438|0
13264488|D055|143.0|10710.3701171875|1.9299999475479126|153.5399932861328|0.0|2.0|7.0|80.0|3.0|12.0|17.8799991607666|1.7699999809265137|35.75|11.0|1338.800048828125|132.22999572753906|2677.590087890625|823.8699951171875|0
13171971|D067|37.0|1856.510009765625|1.5|64.25|0.0|30.0|4.0|24.0|1.0|8.0|7.400000095367432|1.4800000190734863|18.5|4.110000133514404|371.29998779296875|74.26000213623047|928.260009765625|206.27999877929688|1
13205412|D049|7.0|500.0|0.4099999964237213|100.37999725341797|0.0|7.0|1.0|6.0|1.0|4.0|3.5|1.0|3.5|1.399999976158142|250.0|71.43000030517578|250.0|100.0|1
13147135|D034|7.0|365.0|0.0|38.4900016784668|0.0|35.0|1.0|7.0|1.0|2.0|3.5|0.8799999952316284|3.5|2.3299999237060547|182.5|45.619998931884766|182.5|121.66999816894531|1
13246327|D007|29.0|4275.52001953125|1.3899999856948853|359.7900085449219|2.0|1.0|3.0|19.0|1.0|5.0|7.25|1.4500000476837158|14.5|4.829999923706055|1068.8800048828125|213.77999877929688|2137.760009765625|712.5900268554688|1
80017193|D007|5.0|2334.9599609375|2.119999885559082|1046.02001953125|0.0|53.0|1.0|2.0|1.0|1.0|2.5|1.6699999570846558|2.5|2.5|1167.47998046875|778.3200073242188|1167.47998046875|1167.47998046875|1
13109049|D054|283.0|9889.2802734375|4.0|101.43000030517578|0.0|2.0|11.0|56.0|2.0|9.0|23.579999923706055|4.960000038146973|94.33000183105469|28.299999237060547|824.1099853515625|173.5|3296.429931640625|988.9299926757812|0
13164191|C001|13.0|4181.9501953125|0.5799999833106995|807.97998046875|1.0|3.0|3.0|12.0|2.0|5.0|3.25|1.0|4.329999923706055|2.1700000762939453|1045.489990234375|321.69000244140625|1393.97998046875|696.989990234375|0
13091198|D058|9.0|771.0|0.0|57.790000915527344|5.0|18.0|2.0|9.0|1.0|3.0|3.0|0.8999999761581421|4.5|2.25|257.0|77.0999984741211|385.5|192.75|1
13089418|D004|28.0|1941.050048828125|2.9100000858306885|148.9499969482422|4.0|7.0|5.0|13.0|1.0|6.0|4.670000076293945|2.0|14.0|4.0|323.510009765625|138.64999389648438|970.52001953125|277.2900085449219|1
13077606|D060|26.0|4586.43017578125|0.6600000262260437|192.69000244140625|3.0|10.0|7.0|17.0|1.0|5.0|3.25|1.440000057220459|13.0|4.329999923706055|573.2999877929688|254.8000030517578|2293.219970703125|764.4000244140625|0
35124194|D029|57.0|7147.27978515625|0.8999999761581421|199.0800018310547|1.0|1.0|5.0|42.0|1.0|8.0|9.5|1.3300000429153442|28.5|6.329999923706055|1191.2099609375|166.22000122070312|3573.639892578125|794.1400146484375|0
13042054|D051|195.0|23467.240234375|2.3499999046325684|323.2200012207031|0.0|12.0|9.0|65.0|1.0|10.0|19.5|2.950000047683716|97.5|17.729999542236328|2346.719970703125|355.55999755859375|11733.6201171875|2133.389892578125|0
35036294|S003|1.0|400.0|0.0|0.0|0.0|36.0|1.0|1.0|1.0|1.0|0.5|0.5|0.5|0.5|200.0|200.0|200.0|200.0|1
13239972|D076|2.0|181.0500030517578|0.0|0.0|0.0|64.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|90.5199966430664|90.5199966430664|90.5199966430664|90.5199966430664|1
13122842|D013|95.0|9048.3896484375|2.180000066757202|178.16000366210938|1.0|7.0|3.0|46.0|1.0|7.0|23.75|2.0199999809265137|47.5|11.880000114440918|2262.10009765625|192.52000427246094|4524.18994140625|1131.050048828125|0
13202561|D063|18.0|455.6499938964844|7.0|66.08999633789062|0.0|63.0|2.0|4.0|1.0|3.0|6.0|3.5999999046325684|9.0|4.5|151.8800048828125|91.12999725341797|227.82000732421875|113.91000366210938|1
18071243|D061|8.0|899.0|0.0|73.91999816894531|5.0|10.0|4.0|7.0|1.0|3.0|1.600000023841858|1.0|4.0|2.0|179.8000030517578|112.37999725341797|449.5|224.75|1
13174910|C009|15.0|1182.0|1.5800000429153442|108.91000366210938|1.0|51.0|2.0|10.0|1.0|5.0|5.0|1.3600000143051147|7.5|2.5|394.0|107.44999694824219|591.0|197.0|1
13097004|D059|8.0|2070.300048828125|0.9300000071525574|378.3999938964844|1.0|11.0|3.0|9.0|1.0|4.0|2.0|0.800000011920929|4.0|1.600000023841858|517.5800170898438|207.02999877929688|1035.1500244140625|414.05999755859375|1
13192221|D045|10.0|398.7300109863281|1.3700000047683716|112.51000213623047|0.0|71.0|2.0|6.0|1.0|4.0|3.3299999237060547|1.4299999475479126|5.0|2.0|132.91000366210938|56.959999084472656|199.36000061035156|79.75|1
13217637|S003|85.0|7453.259765625|2.799999952316284|218.64999389648438|0.0|7.0|3.0|40.0|1.0|8.0|21.25|2.069999933242798|42.5|9.4399995803833|1863.3199462890625|181.7899932861328|3726.6298828125|828.1400146484375|0
35028707|D056|57.0|6917.47998046875|1.1299999952316284|143.8699951171875|1.0|14.0|4.0|29.0|1.0|3.0|11.399999618530273|1.899999976158142|28.5|14.25|1383.5|230.5800018310547|3458.739990234375|1729.3699951171875|0
18042895|D051|110.0|15294.0498046875|1.2400000095367432|209.67999267578125|0.0|1.0|6.0|74.0|1.0|13.0|15.710000038146973|1.4700000286102295|55.0|7.860000133514404|2184.860107421875|203.9199981689453|7647.02001953125|1092.4300537109375|0
13094641|D058|1.0|110.0|0.0|0.0|0.0|38.0|1.0|1.0|1.0|1.0|0.5|0.5|0.5|0.5|55.0|55.0|55.0|55.0|1
99005115|D031|16.0|502.69000244140625|0.9300000071525574|50.2599983215332|2.0|30.0|2.0|13.0|1.0|2.0|5.329999923706055|1.1399999856948853|8.0|5.329999923706055|167.55999755859375|35.90999984741211|251.33999633789062|167.55999755859375|1
13045407|D051|98.0|6793.0498046875|1.3700000047683716|88.33000183105469|0.0|6.0|2.0|53.0|1.0|8.0|32.66999816894531|1.809999942779541|49.0|10.890000343322754|2264.35009765625|125.80000305175781|3396.52001953125|754.780029296875|1
13056917|D063|59.0|6829.33984375|2.069999933242798|290.5899963378906|2.0|3.0|5.0|25.0|1.0|7.0|9.829999923706055|2.2699999809265137|29.5|7.380000114440918|1138.219970703125|262.6700134277344|3414.669921875|853.6699829101562|0
13226343|D072|22.0|2442.81005859375|0.5|188.38999938964844|0.0|38.0|1.0|19.0|1.0|6.0|11.0|1.100000023841858|11.0|3.140000104904175|1221.4000244140625|122.13999938964844|1221.4000244140625|348.9700012207031|1
13200556|D065|14.0|2003.7099609375|1.2400000095367432|235.07000732421875|4.0|2.0|4.0|6.0|2.0|3.0|2.799999952316284|2.0|4.670000076293945|3.5|400.739990234375|286.239990234375|667.9000244140625|500.92999267578125|1
13263945|D076|16.0|3550.199951171875|0.3700000047683716|199.08999633789062|0.0|36.0|1.0|16.0|1.0|5.0|8.0|0.9399999976158142|8.0|2.6700000762939453|1775.0999755859375|208.83999633789062|1775.0999755859375|591.7000122070312|1
13018997|D019|21.0|1768.1400146484375|1.1200000047683716|134.61000061035156|0.0|41.0|1.0|13.0|1.0|5.0|10.5|1.5|10.5|3.5|884.0700073242188|126.30000305175781|884.0700073242188|294.69000244140625|1
35114792|D007|4.0|328.0|0.0|74.77999877929688|10.0|30.0|2.0|4.0|2.0|3.0|1.3300000429153442|0.800000011920929|1.3300000429153442|1.0|109.33000183105469|65.5999984741211|109.33000183105469|82.0|1
13114658|C011|26.0|4361.2001953125|0.9800000190734863|401.3399963378906|0.0|66.0|1.0|18.0|1.0|8.0|13.0|1.3700000047683716|13.0|2.890000104904175|2180.60009765625|229.5399932861328|2180.60009765625|484.5799865722656|1
13247933|D054|162.0|11140.7802734375|3.6700000762939453|193.7899932861328|0.0|8.0|9.0|58.0|1.0|10.0|16.200000762939453|2.75|81.0|14.729999542236328|1114.0799560546875|188.8300018310547|5570.39013671875|1012.7999877929688|0
14016070|D055|23.0|1936.0|0.6200000047683716|53.689998626708984|1.0|31.0|3.0|24.0|1.0|5.0|5.75|0.9200000166893005|11.5|3.8299999237060547|484.0|77.44000244140625|968.0|322.6700134277344|1
99071565|D049|8.0|805.1599731445312|0.8199999928474426|105.30999755859375|0.0|61.0|1.0|4.0|1.0|1.0|4.0|1.600000023841858|4.0|4.0|402.5799865722656|161.02999877929688|402.5799865722656|402.5799865722656|1
